date,day_name,day_of_week,is_weekend,month,week_of_year,weather,event_flag,event_name,menu_id,menu_name,unit_price,qty_sold,gross_sales
09/21/2025,Minggu,7,1,9,38,Berawan,0,,es_teh_manis,Es Teh Manis,8000,70,560000
09/21/2025,Minggu,7,1,9,38,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,33,495000
09/21/2025,Minggu,7,1,9,38,Berawan,0,,sate_ayam,Sate Ayam,25000,24,600000
09/21/2025,Minggu,7,1,9,38,Berawan,0,,bakso_sapi,Bakso Sapi,15000,38,570000
09/21/2025,Minggu,7,1,9,38,Berawan,0,,soto_ayam,Soto Ayam,18000,36,648000
09/21/2025,Minggu,7,1,9,38,Berawan,0,,es_jeruk,Es Jeruk,10000,61,610000
09/21/2025,Minggu,7,1,9,38,Berawan,0,,gorengan,Gorengan,2000,138,276000
09/22/2025,Senin,1,0,9,39,Berawan,0,,ayam_geprek,Ayam Geprek,18000,36,648000
09/22/2025,Senin,1,0,9,39,Berawan,0,,nasi_goreng,Nasi Goreng,22000,32,704000
09/22/2025,Senin,1,0,9,39,Berawan,0,,kopi_susu,Kopi Susu,16000,48,768000
09/22/2025,Senin,1,0,9,39,Berawan,0,,es_teh_manis,Es Teh Manis,8000,58,464000
09/22/2025,Senin,1,0,9,39,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
09/22/2025,Senin,1,0,9,39,Berawan,0,,sate_ayam,Sate Ayam,25000,20,500000
09/22/2025,Senin,1,0,9,39,Berawan,0,,bakso_sapi,Bakso Sapi,15000,37,555000
09/22/2025,Senin,1,0,9,39,Berawan,0,,soto_ayam,Soto Ayam,18000,28,504000
09/22/2025,Senin,1,0,9,39,Berawan,0,,es_jeruk,Es Jeruk,10000,51,510000
09/22/2025,Senin,1,0,9,39,Berawan,0,,gorengan,Gorengan,2000,110,220000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,ayam_geprek,Ayam Geprek,18000,40,720000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,nasi_goreng,Nasi Goreng,22000,35,770000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,kopi_susu,Kopi Susu,16000,46,736000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,es_teh_manis,Es Teh Manis,8000,72,576000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,33,495000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,sate_ayam,Sate Ayam,25000,20,500000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,bakso_sapi,Bakso Sapi,15000,34,510000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,soto_ayam,Soto Ayam,18000,32,576000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,es_jeruk,Es Jeruk,10000,55,550000
09/23/2025,Selasa,2,0,9,39,Cerah,0,,gorengan,Gorengan,2000,119,238000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,ayam_geprek,Ayam Geprek,18000,36,648000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,nasi_goreng,Nasi Goreng,22000,38,836000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,kopi_susu,Kopi Susu,16000,48,768000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,es_teh_manis,Es Teh Manis,8000,72,576000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,29,435000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,sate_ayam,Sate Ayam,25000,19,475000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,bakso_sapi,Bakso Sapi,15000,33,495000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,soto_ayam,Soto Ayam,18000,29,522000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,es_jeruk,Es Jeruk,10000,58,580000
09/24/2025,Rabu,3,0,9,39,Cerah,0,,gorengan,Gorengan,2000,125,250000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,50,900000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,50,1100000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,61,976000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,79,632000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,40,600000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,26,650000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,43,645000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,38,684000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,68,680000
09/25/2025,Kamis,4,0,9,39,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,141,282000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,47,846000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,41,902000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,kopi_susu,Kopi Susu,16000,63,1008000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,93,744000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,39,585000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,sate_ayam,Sate Ayam,25000,24,600000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,45,675000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,soto_ayam,Soto Ayam,18000,39,702000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,es_jeruk,Es Jeruk,10000,70,700000
09/26/2025,Jumat,5,0,9,39,Cerah,1,Periode Gajian,gorengan,Gorengan,2000,154,308000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,64,1152000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,56,1232000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,kopi_susu,Kopi Susu,16000,64,1024000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,105,840000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,48,720000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,sate_ayam,Sate Ayam,25000,31,775000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,58,870000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,soto_ayam,Soto Ayam,18000,48,864000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,es_jeruk,Es Jeruk,10000,84,840000
09/27/2025,Sabtu,6,1,9,39,Cerah,1,Periode Gajian,gorengan,Gorengan,2000,171,342000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,56,1008000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,56,1232000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,76,1216000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,95,760000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,46,690000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,32,800000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,54,810000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,47,846000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,85,850000
09/28/2025,Minggu,7,1,9,39,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,183,366000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,56,1008000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,43,946000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,43,688000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,57,456000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,35,525000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,24,600000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,54,810000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,41,738000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,50,500000
09/29/2025,Senin,1,0,9,40,Hujan,1,Periode Gajian,gorengan,Gorengan,2000,192,384000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,55,990000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,44,968000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,kopi_susu,Kopi Susu,16000,54,864000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,93,744000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,40,600000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,sate_ayam,Sate Ayam,25000,28,700000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,48,720000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,soto_ayam,Soto Ayam,18000,41,738000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,es_jeruk,Es Jeruk,10000,71,710000
09/30/2025,Selasa,2,0,9,40,Cerah,1,Periode Gajian,gorengan,Gorengan,2000,146,292000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,55,990000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,50,1100000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,57,912000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,76,608000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,41,615000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,25,625000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,49,735000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,42,756000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,64,640000
10/01/2025,Rabu,3,0,10,40,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,164,328000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,ayam_geprek,Ayam Geprek,18000,48,864000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,nasi_goreng,Nasi Goreng,22000,49,1078000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,kopi_susu,Kopi Susu,16000,59,944000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,es_teh_manis,Es Teh Manis,8000,83,664000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,mie_goreng,Mie Goreng Spesial,15000,38,570000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,sate_ayam,Sate Ayam,25000,28,700000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,bakso_sapi,Bakso Sapi,15000,44,660000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,soto_ayam,Soto Ayam,18000,35,630000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,es_jeruk,Es Jeruk,10000,70,700000
10/02/2025,Kamis,4,0,10,40,Berawan,1,Periode Gajian,gorengan,Gorengan,2000,143,286000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,ayam_geprek,Ayam Geprek,18000,50,900000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,nasi_goreng,Nasi Goreng,22000,41,902000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,kopi_susu,Kopi Susu,16000,53,848000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,es_teh_manis,Es Teh Manis,8000,79,632000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,mie_goreng,Mie Goreng Spesial,15000,33,495000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,sate_ayam,Sate Ayam,25000,22,550000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,bakso_sapi,Bakso Sapi,15000,42,630000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,soto_ayam,Soto Ayam,18000,36,648000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,es_jeruk,Es Jeruk,10000,70,700000
10/03/2025,Jumat,5,0,10,40,Cerah,1,Promo Jumat Berkah,gorengan,Gorengan,2000,146,292000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,ayam_geprek,Ayam Geprek,18000,48,864000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,nasi_goreng,Nasi Goreng,22000,38,836000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,kopi_susu,Kopi Susu,16000,55,880000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,es_teh_manis,Es Teh Manis,8000,82,656000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,39,585000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,sate_ayam,Sate Ayam,25000,23,575000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,bakso_sapi,Bakso Sapi,15000,39,585000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,soto_ayam,Soto Ayam,18000,33,594000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,es_jeruk,Es Jeruk,10000,73,730000
10/04/2025,Sabtu,6,1,10,40,Cerah,0,,gorengan,Gorengan,2000,147,294000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,ayam_geprek,Ayam Geprek,18000,44,792000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,nasi_goreng,Nasi Goreng,22000,44,968000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,kopi_susu,Kopi Susu,16000,49,784000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,es_teh_manis,Es Teh Manis,8000,88,704000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,37,555000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,sate_ayam,Sate Ayam,25000,22,550000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,bakso_sapi,Bakso Sapi,15000,39,585000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,soto_ayam,Soto Ayam,18000,40,720000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,es_jeruk,Es Jeruk,10000,67,670000
10/05/2025,Minggu,7,1,10,40,Cerah,0,,gorengan,Gorengan,2000,140,280000
10/06/2025,Senin,1,0,10,41,Hujan,0,,ayam_geprek,Ayam Geprek,18000,44,792000
10/06/2025,Senin,1,0,10,41,Hujan,0,,nasi_goreng,Nasi Goreng,22000,38,836000
10/06/2025,Senin,1,0,10,41,Hujan,0,,kopi_susu,Kopi Susu,16000,38,608000
10/06/2025,Senin,1,0,10,41,Hujan,0,,es_teh_manis,Es Teh Manis,8000,47,376000
10/06/2025,Senin,1,0,10,41,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
10/06/2025,Senin,1,0,10,41,Hujan,0,,sate_ayam,Sate Ayam,25000,21,525000
10/06/2025,Senin,1,0,10,41,Hujan,0,,bakso_sapi,Bakso Sapi,15000,41,615000
10/06/2025,Senin,1,0,10,41,Hujan,0,,soto_ayam,Soto Ayam,18000,34,612000
10/06/2025,Senin,1,0,10,41,Hujan,0,,es_jeruk,Es Jeruk,10000,43,430000
10/06/2025,Senin,1,0,10,41,Hujan,0,,gorengan,Gorengan,2000,127,254000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,ayam_geprek,Ayam Geprek,18000,36,648000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,nasi_goreng,Nasi Goreng,22000,35,770000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,kopi_susu,Kopi Susu,16000,41,656000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,es_teh_manis,Es Teh Manis,8000,55,440000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,28,420000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,sate_ayam,Sate Ayam,25000,21,525000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,bakso_sapi,Bakso Sapi,15000,37,555000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,soto_ayam,Soto Ayam,18000,31,558000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,es_jeruk,Es Jeruk,10000,55,550000
10/07/2025,Selasa,2,0,10,41,Berawan,0,,gorengan,Gorengan,2000,117,234000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,ayam_geprek,Ayam Geprek,18000,43,774000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,nasi_goreng,Nasi Goreng,22000,33,726000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,kopi_susu,Kopi Susu,16000,49,784000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,es_teh_manis,Es Teh Manis,8000,62,496000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,mie_goreng,Mie Goreng Spesial,15000,33,495000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,sate_ayam,Sate Ayam,25000,18,450000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,bakso_sapi,Bakso Sapi,15000,38,570000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,soto_ayam,Soto Ayam,18000,30,540000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,es_jeruk,Es Jeruk,10000,63,630000
10/08/2025,Rabu,3,0,10,41,Cerah,0,,gorengan,Gorengan,2000,110,220000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,ayam_geprek,Ayam Geprek,18000,44,792000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,nasi_goreng,Nasi Goreng,22000,35,770000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,kopi_susu,Kopi Susu,16000,46,736000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,es_teh_manis,Es Teh Manis,8000,62,496000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,30,450000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,sate_ayam,Sate Ayam,25000,21,525000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,bakso_sapi,Bakso Sapi,15000,36,540000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,soto_ayam,Soto Ayam,18000,32,576000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,es_jeruk,Es Jeruk,10000,45,450000
10/09/2025,Kamis,4,0,10,41,Berawan,0,,gorengan,Gorengan,2000,115,230000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,ayam_geprek,Ayam Geprek,18000,46,828000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,nasi_goreng,Nasi Goreng,22000,41,902000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,kopi_susu,Kopi Susu,16000,40,640000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,es_teh_manis,Es Teh Manis,8000,52,416000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,mie_goreng,Mie Goreng Spesial,15000,34,510000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,sate_ayam,Sate Ayam,25000,22,550000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,bakso_sapi,Bakso Sapi,15000,47,705000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,soto_ayam,Soto Ayam,18000,36,648000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,es_jeruk,Es Jeruk,10000,50,500000
10/10/2025,Jumat,5,0,10,41,Hujan,1,Promo Jumat Berkah,gorengan,Gorengan,2000,174,348000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,ayam_geprek,Ayam Geprek,18000,48,864000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,nasi_goreng,Nasi Goreng,22000,40,880000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,kopi_susu,Kopi Susu,16000,57,912000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,es_teh_manis,Es Teh Manis,8000,75,600000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,34,510000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,sate_ayam,Sate Ayam,25000,26,650000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,bakso_sapi,Bakso Sapi,15000,45,675000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,soto_ayam,Soto Ayam,18000,39,702000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,es_jeruk,Es Jeruk,10000,63,630000
10/11/2025,Sabtu,6,1,10,41,Berawan,0,,gorengan,Gorengan,2000,147,294000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,ayam_geprek,Ayam Geprek,18000,52,936000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,nasi_goreng,Nasi Goreng,22000,45,990000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,kopi_susu,Kopi Susu,16000,49,784000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,es_teh_manis,Es Teh Manis,8000,65,520000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,35,525000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,sate_ayam,Sate Ayam,25000,25,625000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,bakso_sapi,Bakso Sapi,15000,46,690000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,soto_ayam,Soto Ayam,18000,33,594000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,es_jeruk,Es Jeruk,10000,61,610000
10/12/2025,Minggu,7,1,10,41,Berawan,0,,gorengan,Gorengan,2000,141,282000
10/13/2025,Senin,1,0,10,42,Hujan,0,,ayam_geprek,Ayam Geprek,18000,43,774000
10/13/2025,Senin,1,0,10,42,Hujan,0,,nasi_goreng,Nasi Goreng,22000,37,814000
10/13/2025,Senin,1,0,10,42,Hujan,0,,kopi_susu,Kopi Susu,16000,36,576000
10/13/2025,Senin,1,0,10,42,Hujan,0,,es_teh_manis,Es Teh Manis,8000,47,376000
10/13/2025,Senin,1,0,10,42,Hujan,0,,mie_goreng,Mie Goreng Spesial,15000,29,435000
10/13/2025,Senin,1,0,10,42,Hujan,0,,sate_ayam,Sate Ayam,25000,18,450000
10/13/2025,Senin,1,0,10,42,Hujan,0,,bakso_sapi,Bakso Sapi,15000,43,645000
10/13/2025,Senin,1,0,10,42,Hujan,0,,soto_ayam,Soto Ayam,18000,37,666000
10/13/2025,Senin,1,0,10,42,Hujan,0,,es_jeruk,Es Jeruk,10000,44,440000
10/13/2025,Senin,1,0,10,42,Hujan,0,,gorengan,Gorengan,2000,152,304000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,ayam_geprek,Ayam Geprek,18000,42,756000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,nasi_goreng,Nasi Goreng,22000,38,836000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,kopi_susu,Kopi Susu,16000,48,768000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,es_teh_manis,Es Teh Manis,8000,57,456000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,30,450000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,sate_ayam,Sate Ayam,25000,19,475000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,bakso_sapi,Bakso Sapi,15000,38,570000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,soto_ayam,Soto Ayam,18000,31,558000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,es_jeruk,Es Jeruk,10000,47,470000
10/14/2025,Selasa,2,0,10,42,Berawan,0,,gorengan,Gorengan,2000,124,248000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,ayam_geprek,Ayam Geprek,18000,39,702000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,nasi_goreng,Nasi Goreng,22000,32,704000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,kopi_susu,Kopi Susu,16000,47,752000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,es_teh_manis,Es Teh Manis,8000,60,480000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,32,480000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,sate_ayam,Sate Ayam,25000,20,500000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,bakso_sapi,Bakso Sapi,15000,37,555000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,soto_ayam,Soto Ayam,18000,30,540000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,es_jeruk,Es Jeruk,10000,51,510000
10/15/2025,Rabu,3,0,10,42,Berawan,0,,gorengan,Gorengan,2000,129,258000
10/16/2025,Kamis,4,0,10,42,Berawan,0,,ayam_geprek,Ayam Geprek,18000,37,666000
10/16/2025,Kamis,4,0,10,42,Berawan,0,,nasi_goreng,Nasi Goreng,22000,32,704000
10/16/2025,Kamis,4,0,10,42,Berawan,0,,kopi_susu,Kopi Susu,16000,47,752000
10/16/2025,Kamis,4,0,10,42,Berawan,0,,es_teh_manis,Es Teh Manis,8000,61,488000
10/16/2025,Kamis,4,0,10,42,Berawan,0,,mie_goreng,Mie Goreng Spesial,15000,31,465000
10/16/2025,Kamis,4,0,10,42,Berawan,0,,sate_ayam,Sate Ayam,25000,19,475000
